OriginalName,Precursor,geneID,ensemblID,type,entrezID
ENSG00000224870,,MRPL20-AS1,ENSG00000224870,ENS,148413
ENSG00000224877,,NDUFAF8,ENSG00000224877,ENS,284184
ENSG00000224886,,AL132656.1,ENSG00000224886,ENS,
ENSG00000224897,,POT1-AS1,ENSG00000224897,ENS,401398
ENSG00000224914,,LINC00863,ENSG00000224914,ENS,439994
ENSG00000224928,,KRT8P30,ENSG00000224928,ENS,
ENSG00000224934,,AL391684.1,ENSG00000224934,ENS,
ENSG00000224940,,PRRT4,ENSG00000224940,ENS,401399
ENSG00000224957,,LINC01266,ENSG00000224957,ENS,101927215
ENSG00000224972,,AL513412.1,ENSG00000224972,ENS,
ENSG00000224975,,INE1,ENSG00000224975,ENS,8552
ENSG00000224986,,PPP1R8P1,ENSG00000224986,ENS,
ENSG00000225032,,AL162586.1,ENSG00000225032,ENS,102723566
ENSG00000225092,,AL355336.1,ENSG00000225092,ENS,
ENSG00000225125,,RANP4,ENSG00000225125,ENS,
ENSG00000225138,,SLC9A3-AS1,ENSG00000225138,ENS,
ENSG00000225151,,GOLGA2P7,ENSG00000225151,ENS,
ENSG00000225174,,OSTM1-AS1,ENSG00000225174,ENS,100287366
ENSG00000225179,,LINC00457,ENSG00000225179,ENS,100874179
ENSG00000225190,,PLEKHM1,ENSG00000225190,ENS,9842
ENSG00000225192,,ZNF33BP1,ENSG00000225192,ENS,
ENSG00000225193,,RPS12P26,ENSG00000225193,ENS,
ENSG00000225213,,AC073367.1,ENSG00000225213,ENS,
ENSG00000225224,,RPS27AP12,ENSG00000225224,ENS,
ENSG00000225264,,ZNRF2P2,ENSG00000225264,ENS,
ENSG00000225302,,,ENSG00000225302,ENS,
ENSG00000225315,,AL591178.1,ENSG00000225315,ENS,
ENSG00000225329,,LHFPL3-AS2,ENSG00000225329,ENS,723809
ENSG00000225339,,AL354740.1,ENSG00000225339,ENS,
ENSG00000225345,,SNX18P3,ENSG00000225345,ENS,
ENSG00000225377,,NRSN2-AS1,ENSG00000225377,ENS,
ENSG00000225423,,TNPO1P1,ENSG00000225423,ENS,
ENSG00000225439,,BOLA3-AS1,ENSG00000225439,ENS,100507171
ENSG00000225465,,RFPL1S,ENSG00000225465,ENS,
ENSG00000225470,,JPX,ENSG00000225470,ENS,554203
ENSG00000225484,,NUTM2B-AS1,ENSG00000225484,ENS,101060691
ENSG00000225614,,ZNF469,ENSG00000225614,ENS,84627
ENSG00000225630,,MTND2P28,ENSG00000225630,ENS,
ENSG00000225648,,SBDSP1,ENSG00000225648,ENS,
ENSG00000225649,,AC064875.1,ENSG00000225649,ENS,100506474
ENSG00000225663,,MCRIP1,ENSG00000225663,ENS,348262
ENSG00000225697,,SLC26A6,ENSG00000225697,ENS,65010
ENSG00000225718,,AC092100.1,ENSG00000225718,ENS,
ENSG00000225733,,FGD5-AS1,ENSG00000225733,ENS,100505641
ENSG00000225746,,MEG8,ENSG00000225746,ENS,
ENSG00000225783,,MIAT,ENSG00000225783,ENS,440823
ENSG00000225791,,TRAM2-AS1,ENSG00000225791,ENS,401264
ENSG00000225828,,FAM229A,ENSG00000225828,ENS,100128071
ENSG00000225830,,ERCC6,ENSG00000225830,ENS,267004
ENSG00000225849,,MKRN7P,ENSG00000225849,ENS,
ENSG00000225855,,RUSC1-AS1,ENSG00000225855,ENS,284618
ENSG00000225880,,LINC00115,ENSG00000225880,ENS,79854
ENSG00000225891,,AL513365.2,ENSG00000225891,ENS,
ENSG00000225921,,NOL7,ENSG00000225921,ENS,51406
ENSG00000225963,,AC009950.1,ENSG00000225963,ENS,
ENSG00000225968,,ELFN1,ENSG00000225968,ENS,392617
ENSG00000225973,,PIGBOS1,ENSG00000225973,ENS,101928527
ENSG00000225975,,LINC01534,ENSG00000225975,ENS,101927621
ENSG00000225978,,HAR1A,ENSG00000225978,ENS,
ENSG00000226029,,LINC01772,ENSG00000226029,ENS,107984921
ENSG00000226049,,TLK2P1,ENSG00000226049,ENS,
ENSG00000226124,,FTCDNL1,ENSG00000226124,ENS,348751
ENSG00000226137,,BAIAP2-DT,ENSG00000226137,ENS,440465
ENSG00000226174,,TEX22,ENSG00000226174,ENS,647310
ENSG00000226180,,AC010536.1,ENSG00000226180,ENS,100129215
ENSG00000226200,,SGMS1-AS1,ENSG00000226200,ENS,
ENSG00000226210,,WASH8P,ENSG00000226210,ENS,100288778
ENSG00000226259,,GTF2H2B,ENSG00000226259,ENS,
ENSG00000226266,,AC009961.1,ENSG00000226266,ENS,29994
ENSG00000226314,,ZNF192P1,ENSG00000226314,ENS,651302
ENSG00000226318,,RPS3AP38,ENSG00000226318,ENS,
ENSG00000226328,,NUP50-DT,ENSG00000226328,ENS,
ENSG00000226380,,AC016831.1,ENSG00000226380,ENS,
ENSG00000226419,,SLC16A1-AS1,ENSG00000226419,ENS,100506392
ENSG00000226450,,CYP2D8P,ENSG00000226450,ENS,
ENSG00000226471,,Z93930.2,ENSG00000226471,ENS,
ENSG00000226476,,LINC01748,ENSG00000226476,ENS,105378763
ENSG00000226479,,TMEM185B,ENSG00000226479,ENS,79134
ENSG00000226516,,FAM138B,ENSG00000226516,ENS,654412
ENSG00000226578,,AL132657.1,ENSG00000226578,ENS,
ENSG00000226686,,LINC01535,ENSG00000226686,ENS,101927667
ENSG00000226688,,ENTPD1-AS1,ENSG00000226688,ENS,728558
ENSG00000226696,,LENG8-AS1,ENSG00000226696,ENS,104355426
ENSG00000226711,,FAM66C,ENSG00000226711,ENS,
ENSG00000226721,,EEF1DP2,ENSG00000226721,ENS,
ENSG00000226742,,HSBP1L1,ENSG00000226742,ENS,440498
ENSG00000226752,,CUTALP,ENSG00000226752,ENS,253039
ENSG00000226758,,DISC1-IT1,ENSG00000226758,ENS,104472714
ENSG00000226770,,AC000124.1,ENSG00000226770,ENS,100506682
ENSG00000226824,,AC006001.2,ENSG00000226824,ENS,
ENSG00000226869,,LHFPL3-AS1,ENSG00000226869,ENS,645591
ENSG00000226891,,LINC01359,ENSG00000226891,ENS,
ENSG00000226913,,BSN-DT,ENSG00000226913,ENS,100132677
ENSG00000226926,,PDZPH1P,ENSG00000226926,ENS,
ENSG00000226944,,AL031847.1,ENSG00000226944,ENS,102724450
ENSG00000226948,,RPS4XP2,ENSG00000226948,ENS,
ENSG00000226950,,DANCR,ENSG00000226950,ENS,57291
ENSG00000227036,,LINC00511,ENSG00000227036,ENS,100499467
ENSG00000227051,,C14orf132,ENSG00000227051,ENS,56967
ENSG00000227057,,WDR46,ENSG00000227057,ENS,9277
ENSG00000227110,,LMCD1-AS1,ENSG00000227110,ENS,101927394
ENSG00000227124,,ZNF717,ENSG00000227124,ENS,100131827
ENSG00000227165,,WDR11-AS1,ENSG00000227165,ENS,283089
ENSG00000227232,,WASH7P,ENSG00000227232,ENS,653635
ENSG00000227248,,FAM155A-IT1,ENSG00000227248,ENS,
ENSG00000227345,,PARG,ENSG00000227345,ENS,8505
ENSG00000227354,,RBM26-AS1,ENSG00000227354,ENS,100505538
ENSG00000227372,,TP73-AS1,ENSG00000227372,ENS,57212
ENSG00000227388,,AL133410.1,ENSG00000227388,ENS,
ENSG00000227398,,KIF9-AS1,ENSG00000227398,ENS,
ENSG00000227487,,NCAM1-AS1,ENSG00000227487,ENS,
ENSG00000227500,,SCAMP4,ENSG00000227500,ENS,113178
ENSG00000227533,,SLC2A1-AS1,ENSG00000227533,ENS,440584
ENSG00000227540,,DNAJC9-AS1,ENSG00000227540,ENS,414245
ENSG00000227543,,SPAG5-AS1,ENSG00000227543,ENS,
ENSG00000227627,,AL080276.2,ENSG00000227627,ENS,
ENSG00000227671,,AL390728.4,ENSG00000227671,ENS,
ENSG00000227681,,AL033504.1,ENSG00000227681,ENS,
ENSG00000227729,,RD3L,ENSG00000227729,ENS,647286
ENSG00000227733,,AC239809.3,ENSG00000227733,ENS,
ENSG00000227811,,INKA2-AS1,ENSG00000227811,ENS,100506343
ENSG00000227827,,AC138969.2,ENSG00000227827,ENS,
ENSG00000227855,,DPY19L2P3,ENSG00000227855,ENS,442524
ENSG00000227877,,MRLN,ENSG00000227877,ENS,100507027
ENSG00000227888,,FAM66A,ENSG00000227888,ENS,
ENSG00000227896,,AL731569.1,ENSG00000227896,ENS,
ENSG00000227906,,SNAP25-AS1,ENSG00000227906,ENS,100131208
ENSG00000227908,,FLJ31104,ENSG00000227908,ENS,441072
ENSG00000227953,,LINC01341,ENSG00000227953,ENS,
ENSG00000227986,,TRIM60P18,ENSG00000227986,ENS,
ENSG00000228044,,AL160408.1,ENSG00000228044,ENS,101927787
ENSG00000228049,,POLR2J2,ENSG00000228049,ENS,246721
ENSG00000228109,,MELTF-AS1,ENSG00000228109,ENS,100507057
ENSG00000228203,,RNF144A-AS1,ENSG00000228203,ENS,386597
ENSG00000228223,,HCG11,ENSG00000228223,ENS,493812
ENSG00000228253,,MT-ATP8,ENSG00000228253,ENS,4509
ENSG00000228274,,AL021707.2,ENSG00000228274,ENS,
ENSG00000228288,,PCAT6,ENSG00000228288,ENS,100506696
ENSG00000228300,,C19orf24,ENSG00000228300,ENS,55009
ENSG00000228327,,AL669831.1,ENSG00000228327,ENS,
ENSG00000228340,,MIR646HG,ENSG00000228340,ENS,284757
ENSG00000228393,,LINC01004,ENSG00000228393,ENS,
ENSG00000228395,,AL356481.1,ENSG00000228395,ENS,
ENSG00000228409,,CCT6P1,ENSG00000228409,ENS,
ENSG00000228412,,AL022068.1,ENSG00000228412,ENS,100506885
ENSG00000228434,,AC004951.1,ENSG00000228434,ENS,
ENSG00000228436,,AL139260.1,ENSG00000228436,ENS,
ENSG00000228451,,SDAD1P1,ENSG00000228451,ENS,157489
ENSG00000228474,,OST4,ENSG00000228474,ENS,100128731
ENSG00000228486,,C2orf92,ENSG00000228486,ENS,728537
ENSG00000228506,,AL513550.1,ENSG00000228506,ENS,
ENSG00000228526,,MIR34AHG,ENSG00000228526,ENS,106614088
ENSG00000228544,,CCDC183-AS1,ENSG00000228544,ENS,100131193
ENSG00000228594,,FNDC10,ENSG00000228594,ENS,643988
ENSG00000228623,,ZNF883,ENSG00000228623,ENS,
ENSG00000228672,,PROB1,ENSG00000228672,ENS,389333
ENSG00000228696,,ARL17B,ENSG00000228696,ENS,100996709
ENSG00000228716,,DHFR,ENSG00000228716,ENS,1719
ENSG00000228782,,MRPL45P2,ENSG00000228782,ENS,
ENSG00000228784,,LINC00954,ENSG00000228784,ENS,400946
ENSG00000228794,,LINC01128,ENSG00000228794,ENS,643837
ENSG00000228801,,AC064807.1,ENSG00000228801,ENS,
ENSG00000228828,,TLK2P2,ENSG00000228828,ENS,
ENSG00000228878,,SEPT7-AS1,ENSG00000228878,ENS,
ENSG00000228886,,AL138963.1,ENSG00000228886,ENS,
ENSG00000228903,,RASA4CP,ENSG00000228903,ENS,
ENSG00000228906,,AL353804.1,ENSG00000228906,ENS,
ENSG00000228914,,OR1H1P,ENSG00000228914,ENS,
ENSG00000228939,,AKT3-IT1,ENSG00000228939,ENS,
ENSG00000228956,,SATB1-AS1,ENSG00000228956,ENS,
ENSG00000229036,,VDAC1P8,ENSG00000229036,ENS,
ENSG00000229043,,AC091729.3,ENSG00000229043,ENS,
ENSG00000229117,,RPL41,ENSG00000229117,ENS,6171
ENSG00000229127,,AC007038.1,ENSG00000229127,ENS,
ENSG00000229152,,ANKRD10-IT1,ENSG00000229152,ENS,
ENSG00000229180,,AC006001.3,ENSG00000229180,ENS,
ENSG00000229191,,AL358473.1,ENSG00000229191,ENS,
ENSG00000229320,,KRT8P12,ENSG00000229320,ENS,
ENSG00000229325,,ACAP2-IT1,ENSG00000229325,ENS,
ENSG00000229358,,DPY19L1P1,ENSG00000229358,ENS,
ENSG00000229419,,RALGAPA1P1,ENSG00000229419,ENS,
ENSG00000229422,,AL512625.2,ENSG00000229422,ENS,
ENSG00000229444,,AL451062.1,ENSG00000229444,ENS,101929592
ENSG00000229492,,FO681548.1,ENSG00000229492,ENS,
ENSG00000229539,,AL353194.1,ENSG00000229539,ENS,
ENSG00000229568,,SMC4P1,ENSG00000229568,ENS,
ENSG00000229657,,AL391822.1,ENSG00000229657,ENS,
ENSG00000229689,,AC009237.3,ENSG00000229689,ENS,
ENSG00000229692,,SOS1-IT1,ENSG00000229692,ENS,
ENSG00000229715,,EEF1DP3,ENSG00000229715,ENS,
ENSG00000229807,,XIST,ENSG00000229807,ENS,7503
ENSG00000229809,,ZNF688,ENSG00000229809,ENS,146542
ENSG00000229816,,DDX50P1,ENSG00000229816,ENS,
ENSG00000229833,,PET100,ENSG00000229833,ENS,100131801
ENSG00000229852,,AC019205.1,ENSG00000229852,ENS,
ENSG00000229922,,LINC02528,ENSG00000229922,ENS,
ENSG00000229931,,AL137003.1,ENSG00000229931,ENS,
ENSG00000229956,,ZRANB2-AS2,ENSG00000229956,ENS,100852410
ENSG00000229980,,TOB1-AS1,ENSG00000229980,ENS,400604
ENSG00000229989,,MIR181A1HG,ENSG00000229989,ENS,
ENSG00000229994,,RPL5P4,ENSG00000229994,ENS,
ENSG00000230002,,ALMS1-IT1,ENSG00000230002,ENS,
ENSG00000230069,,LRRC37A15P,ENSG00000230069,ENS,
ENSG00000230071,,RPL4P6,ENSG00000230071,ENS,
ENSG00000230082,,PRRT3-AS1,ENSG00000230082,ENS,100874032
ENSG00000230091,,TMEM254-AS1,ENSG00000230091,ENS,
ENSG00000230092,,AL669831.4,ENSG00000230092,ENS,
ENSG00000230124,,ACBD6,ENSG00000230124,ENS,100527964
ENSG00000230177,,AL080317.1,ENSG00000230177,ENS,
ENSG00000230189,,AC008267.2,ENSG00000230189,ENS,
ENSG00000230314,,ELOVL2-AS1,ENSG00000230314,ENS,
ENSG00000230316,,FEZF1-AS1,ENSG00000230316,ENS,154860
ENSG00000230409,,TCEA1P2,ENSG00000230409,ENS,
ENSG00000230415,,LINC01786,ENSG00000230415,ENS,
ENSG00000230417,,LINC00595,ENSG00000230417,ENS,100132987
ENSG00000230453,,ANKRD18B,ENSG00000230453,ENS,441459
ENSG00000230454,,U73166.1,ENSG00000230454,ENS,
ENSG00000230461,,PROX1-AS1,ENSG00000230461,ENS,
ENSG00000230487,,PSMG3-AS1,ENSG00000230487,ENS,114796
ENSG00000230510,,PPP5D1,ENSG00000230510,ENS,100506012
ENSG00000230513,,THAP7-AS1,ENSG00000230513,ENS,439931
ENSG00000230551,,AC021078.1,ENSG00000230551,ENS,
ENSG00000230581,,ACTG1P14,ENSG00000230581,ENS,
ENSG00000230590,,FTX,ENSG00000230590,ENS,100302692
ENSG00000230615,,AL139220.2,ENSG00000230615,ENS,
ENSG00000230701,,FBXW4P1,ENSG00000230701,ENS,26226
ENSG00000230715,,AC018638.2,ENSG00000230715,ENS,
ENSG00000230724,,LINC01001,ENSG00000230724,ENS,
ENSG00000230725,,AL035252.2,ENSG00000230725,ENS,284798
ENSG00000230732,,AC016949.1,ENSG00000230732,ENS,
ENSG00000230831,,AC007349.2,ENSG00000230831,ENS,
ENSG00000230844,,ZNF674-AS1,ENSG00000230844,ENS,401588
ENSG00000230896,,AL604028.1,ENSG00000230896,ENS,
ENSG00000230910,,AL391807.1,ENSG00000230910,ENS,101928307
ENSG00000230922,,AL079301.1,ENSG00000230922,ENS,101927551
ENSG00000230989,,HSBP1,ENSG00000230989,ENS,3281
ENSG00000231028,,LINC00271,ENSG00000231028,ENS,100131814
ENSG00000231064,,AC234582.1,ENSG00000231064,ENS,
ENSG00000231074,,HCG18,ENSG00000231074,ENS,
ENSG00000231113,,AL035587.1,ENSG00000231113,ENS,
ENSG00000231160,,KLF3-AS1,ENSG00000231160,ENS,79667
ENSG00000231165,,TRBV26OR9-2,ENSG00000231165,ENS,
ENSG00000231177,,LINC00852,ENSG00000231177,ENS,84657
ENSG00000231185,,SPRY4-AS1,ENSG00000231185,ENS,101926941
ENSG00000231252,,AC099792.1,ENSG00000231252,ENS,101926964
ENSG00000231259,,AC125232.1,ENSG00000231259,ENS,
ENSG00000231312,,MAP4K3-DT,ENSG00000231312,ENS,728730
ENSG00000231365,,WARS2-AS1,ENSG00000231365,ENS,101929147
ENSG00000231389,,HLA-DPA1,ENSG00000231389,ENS,3113
ENSG00000231401,,AC023481.1,ENSG00000231401,ENS,
ENSG00000231419,,LINC00689,ENSG00000231419,ENS,154822
ENSG00000231437,,LINC01750,ENSG00000231437,ENS,643355
ENSG00000231500,,RPS18,ENSG00000231500,ENS,6222
ENSG00000231584,,FAHD2CP,ENSG00000231584,ENS,
ENSG00000231607,,DLEU2,ENSG00000231607,ENS,8847
ENSG00000231646,,FSIP2-AS1,ENSG00000231646,ENS,107985781
ENSG00000231663,,COA6-AS1,ENSG00000231663,ENS,101927765
ENSG00000231672,,DIRC3,ENSG00000231672,ENS,
ENSG00000231721,,LINC-PINT,ENSG00000231721,ENS,378805
ENSG00000231729,,ARHGEF9-IT1,ENSG00000231729,ENS,100874355
ENSG00000231738,,TSPAN19,ENSG00000231738,ENS,144448
ENSG00000231747,,AC079922.1,ENSG00000231747,ENS,
ENSG00000231754,,AL512380.1,ENSG00000231754,ENS,
ENSG00000231770,,TMEM44-AS1,ENSG00000231770,ENS,
ENSG00000231782,,LINC00575,ENSG00000231782,ENS,439934
ENSG00000231824,,AKAIN1,ENSG00000231824,ENS,642597
ENSG00000231829,,AL157834.1,ENSG00000231829,ENS,
ENSG00000231856,,AL162377.1,ENSG00000231856,ENS,
ENSG00000231887,,PRH1,ENSG00000231887,ENS,5554
ENSG00000231889,,TRAF3IP2-AS1,ENSG00000231889,ENS,
ENSG00000231890,,DARS-AS1,ENSG00000231890,ENS,
ENSG00000231925,,TAPBP,ENSG00000231925,ENS,6892
ENSG00000231952,,DPY19L1P2,ENSG00000231952,ENS,
ENSG00000232022,,FAAHP1,ENSG00000232022,ENS,
ENSG00000232040,,ZBED9,ENSG00000232040,ENS,114821
ENSG00000232044,,LINC01105,ENSG00000232044,ENS,
ENSG00000232046,,LINC01798,ENSG00000232046,ENS,
ENSG00000232082,,RPS6KA2-IT1,ENSG00000232082,ENS,100874353
ENSG00000232098,,AC012313.1,ENSG00000232098,ENS,
ENSG00000232104,,RFX3-AS1,ENSG00000232104,ENS,101929302
ENSG00000232112,,TMA7,ENSG00000232112,ENS,51372
ENSG00000232119,,MCTS1,ENSG00000232119,ENS,28985
ENSG00000232160,,RAP2C-AS1,ENSG00000232160,ENS,101928578
ENSG00000232295,,AL589935.1,ENSG00000232295,ENS,
ENSG00000232316,,LINC02518,ENSG00000232316,ENS,105377957
ENSG00000232388,,SMIM26,ENSG00000232388,ENS,388789
ENSG00000232434,,AJM1,ENSG00000232434,ENS,389813
ENSG00000232442,,MHENCR,ENSG00000232442,ENS,100505771
ENSG00000232450,,AL133517.1,ENSG00000232450,ENS,
ENSG00000232545,,AC253536.3,ENSG00000232545,ENS,
ENSG00000232559,,,ENSG00000232559,ENS,
ENSG00000232587,,EEF1A1P3,ENSG00000232587,ENS,
ENSG00000232593,,KANTR,ENSG00000232593,ENS,
ENSG00000232599,,AL008707.1,ENSG00000232599,ENS,
ENSG00000232611,,AL683813.1,ENSG00000232611,ENS,
ENSG00000232626,,AC099336.1,ENSG00000232626,ENS,
ENSG00000232648,,AC107214.1,ENSG00000232648,ENS,
ENSG00000232653,,GOLGA8N,ENSG00000232653,ENS,643699
ENSG00000232656,,IDI2-AS1,ENSG00000232656,ENS,55853
ENSG00000232677,,LINC00665,ENSG00000232677,ENS,100506930
ENSG00000232855,,AF165147.1,ENSG00000232855,ENS,
ENSG00000232859,,LYRM9,ENSG00000232859,ENS,201229
ENSG00000232872,,CTAGE3P,ENSG00000232872,ENS,
ENSG00000232931,,LINC00342,ENSG00000232931,ENS,
ENSG00000232956,,SNHG15,ENSG00000232956,ENS,285958
ENSG00000232995,,RGS5,ENSG00000232995,ENS,8490
ENSG00000233006,,MIR3936HG,ENSG00000233006,ENS,553103
ENSG00000233008,,LINC01725,ENSG00000233008,ENS,101927587
ENSG00000233012,,HDAC1P2,ENSG00000233012,ENS,
ENSG00000233016,,SNHG7,ENSG00000233016,ENS,84973
ENSG00000233058,,LINC00884,ENSG00000233058,ENS,
ENSG00000233061,,TTLL7-IT1,ENSG00000233061,ENS,
ENSG00000233175,,AC008105.1,ENSG00000233175,ENS,
ENSG00000233178,,AL161457.2,ENSG00000233178,ENS,
ENSG00000233184,,AC093157.1,ENSG00000233184,ENS,
ENSG00000233223,,AC016876.1,ENSG00000233223,ENS,100996842
ENSG00000233237,,LINC00472,ENSG00000233237,ENS,
ENSG00000233264,,AC006042.3,ENSG00000233264,ENS,
ENSG00000233276,,GPX1,ENSG00000233276,ENS,2876
ENSG00000233290,,AL157944.1,ENSG00000233290,ENS,
ENSG00000233325,,MIPEPP3,ENSG00000233325,ENS,
ENSG00000233369,,GTF2IP4,ENSG00000233369,ENS,100093631
ENSG00000233382,,NKAPP1,ENSG00000233382,ENS,158801
ENSG00000233435,,AGGF1P2,ENSG00000233435,ENS,
ENSG00000233452,,STXBP5-AS1,ENSG00000233452,ENS,
ENSG00000233527,,ZNF529-AS1,ENSG00000233527,ENS,101927599
ENSG00000233579,,KRT8P15,ENSG00000233579,ENS,
ENSG00000233593,,LINC02609,ENSG00000233593,ENS,105378853
ENSG00000233621,,LINC01137,ENSG00000233621,ENS,728431
ENSG00000233716,,AC074367.1,ENSG00000233716,ENS,
ENSG00000233756,,DSCAM-IT1,ENSG00000233756,ENS,100874326
ENSG00000233757,,AC092835.1,ENSG00000233757,ENS,
ENSG00000233799,,AC139887.1,ENSG00000233799,ENS,
ENSG00000233820,,AL589843.2,ENSG00000233820,ENS,
ENSG00000233822,,HIST1H2BN,ENSG00000233822,ENS,8341
ENSG00000233836,,AC139769.1,ENSG00000233836,ENS,
ENSG00000233862,,AC016907.2,ENSG00000233862,ENS,
ENSG00000233915,,UBE2Q2P10,ENSG00000233915,ENS,
ENSG00000233922,,LINC01694,ENSG00000233922,ENS,105372840
ENSG00000233927,,RPS28,ENSG00000233927,ENS,6234
ENSG00000233930,,KRTAP5-AS1,ENSG00000233930,ENS,338651
ENSG00000233937,,AC008443.1,ENSG00000233937,ENS,
ENSG00000233954,,UQCRHL,ENSG00000233954,ENS,440567
ENSG00000234026,,AL157834.2,ENSG00000234026,ENS,
ENSG00000234028,,EIF2AK3-DT,ENSG00000234028,ENS,
ENSG00000234031,,RPS3AP44,ENSG00000234031,ENS,
ENSG00000234062,,AL390879.1,ENSG00000234062,ENS,
ENSG00000234072,,AC074117.1,ENSG00000234072,ENS,
ENSG00000234127,,TRIM26,ENSG00000234127,ENS,7726
ENSG00000234129,,AC073529.1,ENSG00000234129,ENS,
ENSG00000234171,,RNASEH1-AS1,ENSG00000234171,ENS,100506054
ENSG00000234187,,AIMP1P1,ENSG00000234187,ENS,
ENSG00000234284,,ZNF879,ENSG00000234284,ENS,345462
ENSG00000234329,,AL604028.2,ENSG00000234329,ENS,
ENSG00000234383,,CTBP2P8,ENSG00000234383,ENS,
ENSG00000234420,,ZNF37BP,ENSG00000234420,ENS,100129482
ENSG00000234444,,ZNF736,ENSG00000234444,ENS,728927
ENSG00000234456,,MAGI2-AS3,ENSG00000234456,ENS,100505881
ENSG00000234465,,PINLYP,ENSG00000234465,ENS,390940
ENSG00000234473,,ZNF101P2,ENSG00000234473,ENS,
ENSG00000234492,,RPL34-AS1,ENSG00000234492,ENS,285456
ENSG00000234545,,FAM133B,ENSG00000234545,ENS,257415
ENSG00000234585,,CCT6P3,ENSG00000234585,ENS,643180
ENSG00000234595,,AC013733.2,ENSG00000234595,ENS,
ENSG00000234608,,MAPKAPK5-AS1,ENSG00000234608,ENS,51275
ENSG00000234616,,JRK,ENSG00000234616,ENS,8629
ENSG00000234664,,HMGN2P5,ENSG00000234664,ENS,
ENSG00000234684,,SDCBP2-AS1,ENSG00000234684,ENS,100507495
ENSG00000234741,,GAS5,ENSG00000234741,ENS,60674
ENSG00000234745,,HLA-B,ENSG00000234745,ENS,3106
ENSG00000234771,,SLC25A25-AS1,ENSG00000234771,ENS,
ENSG00000234773,,AC012618.3,ENSG00000234773,ENS,
ENSG00000234882,,EIF3EP1,ENSG00000234882,ENS,
ENSG00000234899,,SOX9-AS1,ENSG00000234899,ENS,102723517
ENSG00000234912,,SNHG20,ENSG00000234912,ENS,654434
ENSG00000234965,,SHISA8,ENSG00000234965,ENS,440829
ENSG00000234996,,AC098934.2,ENSG00000234996,ENS,148709
ENSG00000235034,,C19orf81,ENSG00000235034,ENS,342918
ENSG00000235072,,AC012074.1,ENSG00000235072,ENS,
ENSG00000235098,,ANKRD65,ENSG00000235098,ENS,441869
ENSG00000235106,,BRD3OS,ENSG00000235106,ENS,266655
ENSG00000235109,,ZSCAN31,ENSG00000235109,ENS,64288
ENSG00000235131,,AL136528.2,ENSG00000235131,ENS,
ENSG00000235145,,RPSAP16,ENSG00000235145,ENS,
ENSG00000235162,,C12orf75,ENSG00000235162,ENS,387882
ENSG00000235173,,HGH1,ENSG00000235173,ENS,51236
ENSG00000235194,,PPP1R3E,ENSG00000235194,ENS,90673
ENSG00000235217,,TSPY26P,ENSG00000235217,ENS,
ENSG00000235244,,DANT2,ENSG00000235244,ENS,642776
ENSG00000235245,,AL360181.2,ENSG00000235245,ENS,
ENSG00000235257,,ITGA9-AS1,ENSG00000235257,ENS,101928153
ENSG00000235263,,AL928921.1,ENSG00000235263,ENS,
ENSG00000235280,,MCF2L-AS1,ENSG00000235280,ENS,
ENSG00000235314,,LINC00957,ENSG00000235314,ENS,
ENSG00000235316,,DUSP8P5,ENSG00000235316,ENS,
ENSG00000235335,,AC016723.1,ENSG00000235335,ENS,
ENSG00000235370,,DNM1P51,ENSG00000235370,ENS,
ENSG00000235374,,SSR4P1,ENSG00000235374,ENS,728039
ENSG00000235381,,AL596202.1,ENSG00000235381,ENS,
ENSG00000235387,,SPAAR,ENSG00000235387,ENS,158376
ENSG00000235436,,DPY19L2P4,ENSG00000235436,ENS,442523
ENSG00000235437,,LINC01278,ENSG00000235437,ENS,92249
ENSG00000235449,,AC098934.3,ENSG00000235449,ENS,
ENSG00000235453,,SMIM27,ENSG00000235453,ENS,100129250
ENSG00000235475,,,ENSG00000235475,ENS,
ENSG00000235518,,AC011196.1,ENSG00000235518,ENS,
ENSG00000235529,,AGAP1-IT1,ENSG00000235529,ENS,100506749
ENSG00000235609,,AF127577.4,ENSG00000235609,ENS,
ENSG00000235652,,AL356599.1,ENSG00000235652,ENS,100507557
ENSG00000235655,,H3F3AP4,ENSG00000235655,ENS,
ENSG00000235688,,SNTG2-AS1,ENSG00000235688,ENS,
ENSG00000235703,,LINC00894,ENSG00000235703,ENS,
ENSG00000235706,,DICER1-AS1,ENSG00000235706,ENS,400242
ENSG00000235711,,ANKRD34C,ENSG00000235711,ENS,390616
ENSG00000235718,,MFRP,ENSG00000235718,ENS,83552
ENSG00000235760,,HCG2040054,ENSG00000235760,ENS,644093
ENSG00000235823,,OLMALINC,ENSG00000235823,ENS,
ENSG00000235859,,AC006978.1,ENSG00000235859,ENS,
ENSG00000235863,,B3GALT4,ENSG00000235863,ENS,8705
ENSG00000235903,,CPB2-AS1,ENSG00000235903,ENS,100509894
ENSG00000235919,,ASH1L-AS1,ENSG00000235919,ENS,645676
ENSG00000235920,,AC073109.1,ENSG00000235920,ENS,
ENSG00000235944,,ZNF815P,ENSG00000235944,ENS,
ENSG00000235954,,TTC28-AS1,ENSG00000235954,ENS,284900
ENSG00000235961,,PNMA6A,ENSG00000235961,ENS,84968
ENSG00000236017,,ASMTL-AS1,ENSG00000236017,ENS,
ENSG00000236088,,COX10-AS1,ENSG00000236088,ENS,100874058
ENSG00000236104,,ZBTB22,ENSG00000236104,ENS,9278
ENSG00000236107,,SCN1A-AS1,ENSG00000236107,ENS,102724058
